flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,Predicted_Label,Detection_Method
0.0893149375915527,40.0,6.0,44.78534171173528,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,175.0,108.5,0.0297716458638509,4.0,108.5,2820.25,1.8483777300845847,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2478477954864502,46.0,6.0,8.06946858685834,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.2478477954864502,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2102799415588379,40.0,6.0,19.022261326246237,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,64.0,251.0,123.25,0.0700933138529459,4.0,123.25,4371.125,0.0,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.4234628677368164,40.0,6.0,25.976303563023468,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,54.0,154.0,97.54545454545456,0.0423462867736816,11.0,97.36666666666667,1076.931111111111,0.7269273942093541,30.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.2374172210693359,40.0,6.0,16.847977505523197,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,496.0,219.75,0.0791390736897786,4.0,219.75,29866.625,0.245454640228519,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0953199863433837,40.0,6.0,52.45489631091468,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,54.0,562.0,335.2,0.0238299965858459,5.0,369.25,5509.458333333333,20.765761316872428,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.210806131362915,40.0,6.0,23.71847520598065,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,58.0,107.0,80.2,0.0527015328407287,5.0,81.66666666666666,266.77777777777777,0.0,6.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
1e-06,40.0,6.0,1000000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,1e-06,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS-High_Rate_Attack,Rule-Based (Rate)
0.2513859272003174,46.0,6.0,7.955894835776928,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,70.0,62.5,0.2513859272003174,2.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.5087649822235107,40.0,6.0,66.82849879212621,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,54.0,1452.0,623.4117647058823,0.0154171206734397,34.0,527.3919413919414,208152.56455876236,31.25617991466046,273.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0629711151123046,40.0,6.0,63.52118733908829,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,117.0,79.0,0.0209903717041015,4.0,79.0,667.25,2.8991964937910883,4.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
0.0059919357299804,40.0,6.0,333.78195129715107,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,55.0,54.5,0.0059919357299804,2.0,54.5,0.0,0.0,1.0,0.0,0.0,0.0,Benign,ML-Disabled (Test Mode)
