flow_duration,Header_Length,Protocol Type,Rate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,rst_flag_number,ack_count,syn_count,urg_count,rst_count,fin_count,Min,Max,AVG,IAT,Number,Magnitue,Radius,Variance,Weight,APS,ABPS,subARP,label
2.7622649669647217,20.0,17.0,61.18167591492985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1256.0,477.03550295857985,0.01644205337479001,169.0,382.0758373205742,42337.75827411613,382.5033740753203,6270.0,0.0,0.0,0.0,MiTM
0.13118696212768555,20.0,17.0,15.245417437545207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,151.0,127.0,0.13118696212768555,2.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.6012029647827148,40.0,6.0,13.306654272557253,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,1454.0,379.25,0.08588613782610212,8.0,379.25,165889.6875,179.54178145087235,16.0,0.0,0.0,0.0,MiTM
0.07147407531738281,20.0,17.0,27.98217383182558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.07147407531738281,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.895089864730835,20.0,17.0,54.920574983527395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,199.0,145.9245283018868,0.01832335357424579,159.0,136.118603308965,822.1418357291356,0.5101454972413505,5198.0,0.0,0.0,0.0,MiTM
0.09204602241516113,20.0,17.0,21.72826101033753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.09204602241516113,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8676838874816895,20.0,17.0,108.44988924951227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1256.0,767.7459807073955,0.009250593185424805,311.0,515.675412293853,69825.44997802311,458.9752747913887,14674.0,0.0,0.0,0.0,MiTM
0.2759828567504883,40.0,6.0,14.49365387074146,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,126.0,89.5,0.0919942855834961,4.0,89.5,1260.5,0.9452160493827161,4.0,0.0,0.0,0.0,MiTM
0.5746819972991943,40.0,6.0,12.180649529474678,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.09578033288319905,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
2.801017999649048,20.0,17.0,86.75417295799119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,238.0,157.19341563786008,0.01157445454400433,243.0,153.6858212411238,1951.1006306517434,0.15838542776636355,12956.0,0.0,0.0,0.0,MiTM
2.8087751865386963,20.0,17.0,72.62952228348074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1245.0,497.1862745098039,0.013836330968170918,204.0,380.8948984411903,97023.93326868508,0.0016158252252858468,8468.0,0.0,0.0,0.0,MiTM
0.058654069900512695,20.0,17.0,34.098230581310744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.058654069900512695,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.2471480369567871,40.0,6.0,16.184631888050905,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,86.0,69.0,0.0823826789855957,4.0,69.0,226.0,1.3061224489795917,4.0,0.0,0.0,0.0,MiTM
0.5657379627227783,40.0,6.0,12.37321951369582,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.57142857142856,0.09428966045379639,7.0,383.2083333333333,166037.95486111112,154.59575111932529,12.0,0.0,0.0,0.0,MiTM
0.10306406021118164,20.0,17.0,19.4054066558404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.10306406021118164,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8393568992614746,20.0,17.0,76.42575685235003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,256.0,152.3963133640553,0.013145170829914234,217.0,145.99596609477123,1721.287395968289,6.520758931610852,9792.0,0.0,0.0,0.0,MiTM
0.06162118911743164,20.0,17.0,32.45636815265923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.06162118911743164,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8440630435943604,20.0,17.0,63.28973628253819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1241.0,278.22777777777776,0.015888620355275756,180.0,234.37379875635952,34482.50983671268,220.8025084719637,7076.0,0.0,0.0,0.0,MiTM
0.2664167881011963,20.0,17.0,7.507034426225107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.2664167881011963,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
1e-06,52.0,6.0,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,66.0,66.0,1e-06,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,MiTM
0.2142481803894043,41.5,6.0,112.0196211532769,0.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,2.0,54.0,1454.0,372.5833333333333,0.009315138277800186,24.0,373.12587412587413,255855.7235561641,1.1907063920804222,143.0,0.0,0.0,0.0,MiTM
0.515984058380127,40.0,6.0,13.566310598772569,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.08599734306335449,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
2.807710886001587,20.0,17.0,82.98575225877737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,251.0,158.55364806866953,0.012102202094834426,233.0,155.5776386715354,2414.893960818348,8.13561142054066,11502.0,0.0,0.0,0.0,MiTM
2.7755398750305176,20.0,17.0,69.89631161320172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1236.0,258.4845360824742,0.01438103562191978,194.0,214.87888198757764,32729.47480164088,205.0838171781551,7728.0,0.0,0.0,0.0,MiTM
0.6507599353790283,40.0,6.0,10.756654826826306,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.7142857142857,0.10845998922983806,7.0,383.375,166059.84375,151.48837809917356,12.0,0.0,0.0,0.0,MiTM
2.8439078330993652,20.0,17.0,77.35834383923695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,331.0,150.47727272727272,0.012985880516435457,220.0,138.73958333333334,975.0383246527778,0.4966706649156451,9600.0,0.0,0.0,0.0,MiTM
2.853998899459839,20.0,17.0,63.419786193420364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,626.0,232.6022099447514,0.01585554944144355,181.0,201.8159779614325,7058.985715304815,0.01568218643584913,7260.0,0.0,0.0,0.0,MiTM
0.1701040267944336,20.0,17.0,11.75751119882041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,151.0,127.0,0.1701040267944336,2.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
0.0577549934387207,40.0,6.0,51.943560571659745,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,82.0,71.33333333333333,0.02887749671936035,3.0,74.0,72.0,0.0,2.0,0.0,0.0,0.0,MiTM
0.280803918838501,40.0,6.0,14.244815444689445,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,126.0,89.5,0.09360130627950032,4.0,89.5,1260.5,0.9452160493827161,4.0,0.0,0.0,0.0,MiTM
1e-06,20.0,17.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,1e-06,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,MiTM
0.6355359554290771,40.0,6.0,11.014325688739364,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,1454.0,425.57142857142856,0.10592265923817952,7.0,383.2083333333333,166037.95486111112,154.59575111932529,12.0,0.0,0.0,0.0,MiTM
0.08000898361206055,20.0,17.0,24.997192936450702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,74.0,68.0,0.08000898361206055,2.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
2.8616859912872314,20.0,17.0,77.92608996198464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,242.0,155.66367713004485,0.012890477438230772,223.0,146.80659722222222,1543.409069699349,0.14810166869082306,10080.0,0.0,0.0,0.0,MiTM
1e-06,20.0,17.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,62.0,1e-06,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,MiTM
2.8350908756256104,20.0,17.0,75.48258923191565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,337.0,214.3644859813084,0.013310285801059203,214.0,183.082683982684,2744.9148981465864,17.73349466400698,9240.0,0.0,0.0,0.0,MiTM
1e-06,52.0,6.0,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,66.0,66.0,1e-06,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,MiTM
0.8195579051971436,40.0,6.0,9.761360300802188,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,1454.0,379.25,0.11707970074244908,8.0,379.25,165889.6875,179.54178145087235,16.0,0.0,0.0,0.0,MiTM
2.894320011138916,20.0,17.0,78.42947536083801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,250.0,154.61674008810573,0.012806725713004053,227.0,148.31959345002824,1931.3368455945233,0.10128932044834171,10626.0,0.0,0.0,0.0,MiTM
2.9123318195343018,20.0,17.0,75.19747527773787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,337.0,213.3013698630137,0.013359320273093127,219.0,180.46085120207925,2931.345591879912,18.017455726872676,9234.0,0.0,0.0,0.0,MiTM
0.0821828842163086,46.0,6.0,24.33596750797795,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,66.0,60.5,0.0821828842163086,2.0,60.5,0.0,0.0,1.0,0.0,0.0,0.0,MiTM
